season,week,home_team,away_team,home_score,away_score,home_team_win,ewma_dynamic_window_rushing_offense_home,ewma_dynamic_window_passing_offense_home,ewma_dynamic_window_rushing_defense_home,ewma_dynamic_window_passing_defense_home,game_date_home,ewma_dynamic_window_rushing_offense_away,ewma_dynamic_window_passing_offense_away,ewma_dynamic_window_rushing_defense_away,ewma_dynamic_window_passing_defense_away,game_date_away,month,day,year
2021,14,HOU,SEA,13,33,0,-0.148198826,-0.233077095,0.005596662,0.094558235,12/12/2021,-0.031225763,-0.065685404,-0.084058481,0.098424812,12/12/2021,12,12,2021
2021,14,CIN,SF,23,26,0,-0.107133718,0.0263543,-0.053931963,-0.005342695,12/12/2021,-0.022042572,0.167617504,-0.051374072,-0.028751799,12/12/2021,12,12,2021
2021,15,DET,ARI,30,12,1,-0.084269643,-0.132668265,-0.030675082,0.209391347,12/19/2021,-0.071546312,0.134398004,-0.07059897,-0.052949058,12/19/2021,12,19,2021
2021,15,SF,ATL,31,13,1,-0.013393967,0.162693678,-0.061327882,0.010124967,12/19/2021,-0.158881946,-0.030181962,-0.081301123,0.103142727,12/19/2021,12,19,2021
2021,15,BUF,CAR,31,14,1,0.067329419,0.119017623,-0.089698882,-0.049053653,12/19/2021,-0.013298467,-0.169015093,-0.115147928,-0.004636516,12/19/2021,12,19,2021
2021,15,DEN,CIN,10,15,0,-0.03762523,0.059856204,0.027489829,-0.004276972,12/19/2021,-0.109827249,0.057101119,-0.038690205,0.018330575,12/19/2021,12,19,2021
2021,15,NYG,DAL,6,21,0,-0.014005921,-0.122961117,-0.006512385,0.062051126,12/19/2021,-0.076913539,0.034999594,0.006738515,-0.217698255,12/19/2021,12,19,2021
2021,15,BAL,GB,30,31,0,0.021049936,-0.046088998,-0.117365401,0.044791986,12/19/2021,0.017794581,0.244732581,0.02457449,-0.056043743,12/19/2021,12,19,2021
2021,15,JAX,HOU,16,30,0,-0.194554126,-0.12778872,-0.003634802,0.192546367,12/19/2021,-0.170705802,-0.195293345,0.022812672,0.156779315,12/19/2021,12,19,2021
2021,15,LAC,KC,28,34,0,-0.007524195,0.145890444,-0.002933379,-0.00059596,12/16/2021,0.026808206,0.165960541,-0.0717638,-0.014411392,12/16/2021,12,16,2021
2021,15,CLE,LV,14,16,0,-0.015163931,0.000453016,-0.021517262,-0.003865464,12/20/2021,-0.160486473,0.016909883,-0.051966597,0.211819872,12/20/2021,12,20,2021
2021,15,CHI,MIN,9,17,0,-0.028150333,-0.097099961,-0.016949304,0.175841992,12/20/2021,-0.057687017,0.094871885,0.021242192,0.030892455,12/20/2021,12,20,2021
2021,15,IND,NE,27,17,1,0.123838476,0.094869998,-0.017500593,-0.081721887,12/18/2021,-0.014668997,0.098632257,-0.072087984,-0.179514977,12/18/2021,12,18,2021
2021,15,TB,NO,0,9,0,0.00635883,0.174874005,0.054596808,-0.119858007,12/19/2021,-0.044073782,-0.043066943,-0.152823347,-0.027294306,12/19/2021,12,19,2021
2021,15,MIA,NYJ,31,24,1,-0.143859642,0.075238393,-0.025671282,-0.061214691,12/19/2021,-0.081182097,-0.112130259,0.00317536,0.242961648,12/19/2021,12,19,2021
2021,15,LA,SEA,20,10,1,-0.079372921,0.161408223,-0.155581557,0.027866648,12/21/2021,-0.008565783,0.015872461,-0.115972807,0.080405594,12/21/2021,12,21,2021
2021,15,PIT,TEN,19,13,1,-0.09376455,-0.02427243,0.062853091,-0.01056357,12/19/2021,-0.008898891,0.027273768,-0.091911662,0.020147097,12/19/2021,12,19,2021
2021,15,PHI,WAS,27,17,1,0.05617292,0.020462358,-0.125533953,0.069638297,12/21/2021,-0.026750947,-0.052432348,-0.071278103,0.029992893,12/21/2021,12,21,2021
2021,16,CIN,BAL,41,21,1,-0.088989732,0.021949233,-0.044828856,-0.006571494,12/26/2021,0.066301874,-0.024837556,-0.107094364,0.103958167,12/26/2021,12,26,2021
2021,16,NE,BUF,21,33,0,-0.041207798,0.079513027,-0.041308641,-0.221354731,12/26/2021,0.057212216,0.129034288,-0.075421824,-0.086994554,12/26/2021,12,26,2021
2021,16,SEA,CHI,24,25,0,-0.010196727,-0.025834395,-0.110381523,0.062694259,12/26/2021,-0.06187447,-0.092413514,-0.014802504,0.123748158,12/26/2021,12,26,2021
2021,16,GB,CLE,24,22,1,0.010969103,0.28128539,0.068147686,-0.035468718,12/25/2021,-0.027724477,0.013653962,-0.017466139,-0.000250335,12/25/2021,12,25,2021
2021,16,LV,DEN,17,13,1,-0.137032432,0.017432442,-0.062378529,0.192691375,12/26/2021,-0.046582407,0.024016062,0.030473428,-0.028068072,12/26/2021,12,26,2021
2021,16,ATL,DET,20,16,1,-0.173773508,-0.047135495,-0.05462502,0.149446321,12/26/2021,-0.111247378,-0.056410793,-0.035914416,0.157925648,12/26/2021,12,26,2021
2021,16,ARI,IND,16,22,0,-0.068286029,0.08617516,-0.098248959,0.009945173,12/25/2021,0.124949302,0.012956824,-0.047837666,-0.066014915,12/25/2021,12,25,2021
2021,16,NYJ,JAX,26,21,1,-0.057766736,-0.147402233,-0.004931152,0.204958151,12/26/2021,-0.163579854,-0.126106022,-0.023723744,0.184596033,12/26/2021,12,26,2021
2021,16,MIN,LA,23,30,0,-0.048541881,0.058333292,-0.016051058,0.019166592,12/26/2021,-0.081068197,0.131908408,-0.136680081,-0.019654497,12/26/2021,12,26,2021
2021,16,HOU,LAC,41,29,1,-0.168378593,-0.148826667,0.020181949,0.124765545,12/26/2021,-0.000696118,0.115279092,0.007724281,0.027908263,12/26/2021,12,26,2021
2021,16,NO,MIA,3,20,0,-0.090054595,-0.048303452,-0.165817767,-0.062160172,12/27/2021,-0.129437195,0.056165342,-0.009422115,-0.096534365,12/27/2021,12,27,2021
2021,16,PHI,NYG,34,10,1,0.054429105,0.039048182,-0.13250876,0.05280129,12/26/2021,-0.035561806,-0.15232009,7.94E-05,0.057197049,12/26/2021,12,26,2021
2021,16,KC,PIT,36,10,1,0.034104648,0.173337392,-0.048549859,-0.019624174,12/26/2021,-0.106737189,-0.052099561,0.050615161,-0.062255329,12/26/2021,12,26,2021
2021,16,TEN,SF,20,17,1,-0.004861816,-0.023197141,-0.097088728,-0.009825939,12/23/2021,0.003204582,0.198719637,-0.086917261,-0.015965969,12/23/2021,12,23,2021
2021,16,CAR,TB,6,32,0,-0.007857634,-0.18655659,-0.097428125,0.016267296,12/26/2021,-0.029039631,0.118561346,-0.010349072,-0.118634155,12/26/2021,12,26,2021
2021,16,DAL,WAS,56,14,1,-0.060382953,0.034819125,-0.016984479,-0.230335658,12/26/2021,-0.04787441,-0.055867824,-0.055675949,0.052558167,12/26/2021,12,26,2021
2021,17,DAL,ARI,22,25,0,-0.05456,0.094881115,-0.021695785,-0.249788528,1/2/2022,-0.018214584,0.067312249,-0.108559474,0.039088456,1/2/2022,1,2,2022
2021,17,BUF,ATL,29,15,1,0.057440584,0.164109155,-0.032130095,-0.087622294,1/2/2022,-0.165793893,-0.015188129,-0.046721216,0.147598121,1/2/2022,1,2,2022
2021,17,NO,CAR,18,10,1,-0.100856123,-0.156365475,-0.181683914,-0.04238534,1/2/2022,-0.014993926,-0.206533618,-0.075457817,0.043968685,1/2/2022,1,2,2022
2021,17,PIT,CLE,26,14,1,-0.104253106,-0.087616806,0.038414411,0.00179828,1/3/2022,0.030643535,0.010703237,-0.009002442,0.022309257,1/3/2022,1,3,2022
2021,17,LAC,DEN,34,13,1,-0.034380188,0.129906345,0.013923807,0.089957113,1/2/2022,-0.097722638,0.00972877,0.019780515,-0.043897562,1/2/2022,1,2,2022
2021,17,SEA,DET,51,29,1,0.020258163,-0.013252833,-0.103216143,0.072355991,1/2/2022,-0.095386632,-0.034670779,-0.044452683,0.169291068,1/2/2022,1,2,2022
2021,17,SF,HOU,23,7,1,0.006429919,0.183412383,-0.092496162,0.008601647,1/2/2022,-0.139012187,-0.061813688,-0.013208031,0.140474848,1/2/2022,1,2,2022
2021,17,NE,JAX,50,10,1,0.000253594,0.056262776,-0.026690301,-0.139832513,1/2/2022,-0.132330174,-0.102579518,0.008601602,0.161917268,1/2/2022,1,2,2022
2021,17,CIN,KC,34,31,1,-0.096489249,0.092446129,-0.099493124,0.036960665,1/2/2022,0.027182766,0.210790698,-0.046290801,-0.056403133,1/2/2022,1,2,2022
2021,17,BAL,LA,19,20,0,-0.001859575,0.020176549,-0.112061543,0.161208779,1/2/2022,-0.055783032,0.08772252,-0.154746918,-0.013145166,1/2/2022,1,2,2022
2021,17,IND,LV,20,23,0,0.084631545,0.049065336,-0.004652927,-0.062403414,1/2/2022,-0.127062985,-0.002460726,-0.109597097,0.159514501,1/2/2022,1,2,2022
2021,17,TEN,MIA,34,3,1,-0.01950736,0.009451068,-0.076254517,0.006865815,1/2/2022,-0.14994629,0.060503265,-0.034055951,-0.196857047,1/2/2022,1,2,2022
2021,17,GB,MIN,37,10,1,0.016933196,0.266052676,0.111883329,-0.034542021,1/2/2022,-0.07925894,0.061581899,0.004695434,-0.011631311,1/2/2022,1,2,2022
2021,17,CHI,NYG,29,3,1,-0.061674884,-0.065612923,0.013307412,0.116599886,1/2/2022,-0.058483724,-0.179093976,-0.000845885,0.057262797,1/2/2022,1,2,2022
2021,17,WAS,PHI,16,20,0,-0.047219134,-0.103677864,-0.051357703,0.108548312,1/2/2022,0.046268033,0.035697171,-0.140934176,0.000116034,1/2/2022,1,2,2022
2021,17,NYJ,TB,24,28,0,-0.024840955,-0.132996462,0.000681359,0.190056473,1/2/2022,-0.017707831,0.140281885,-0.019726276,-0.148846781,1/2/2022,1,2,2022
2021,18,TB,CAR,41,17,1,-0.037334488,0.173062662,-0.021121551,-0.104236971,1/9/2022,-0.020218931,-0.231334449,-0.110445037,0.039978814,1/9/2022,1,9,2022
2021,18,MIN,CHI,31,17,1,-0.088714514,0.025885406,0.027910586,0.016282081,1/9/2022,-0.065458764,-0.081136379,0.003093492,-0.145506701,1/9/2022,1,9,2022
2021,18,CLE,CIN,21,16,1,0.023570374,-0.022518211,0.021117318,-0.016045416,1/9/2022,-0.11247395,0.134744397,-0.040713394,0.068839781,1/9/2022,1,9,2022
2021,18,PHI,DAL,26,51,0,0.046202688,0.058193888,-0.109699315,-0.008529936,1/8/2022,-0.110160047,0.122267276,-0.037580714,-0.180771733,1/8/2022,1,8,2022
2021,18,DET,GB,37,30,1,-0.111698908,-0.011536012,-0.020992971,0.209182371,1/9/2022,0.038147073,0.261144416,0.078374097,-0.061693302,1/9/2022,1,9,2022
2021,18,JAX,IND,26,11,1,-0.112087247,-0.135325016,0.027254239,0.216159371,1/9/2022,0.092279724,0.025564418,-0.00996899,-0.035043248,1/9/2022,1,9,2022
2021,18,DEN,KC,24,28,0,-0.104662234,-0.002538834,-0.009079167,0.014103793,1/8/2022,0.069080619,0.222447832,-0.064145935,0.011659501,1/8/2022,1,8,2022
2021,18,LV,LAC,35,32,1,-0.115107804,0.017578246,-0.077314617,0.122928365,1/9/2022,-0.058178428,0.1668794,-0.007204231,0.068221779,1/9/2022,1,9,2022
2021,18,MIA,NE,33,24,1,-0.168517967,0.014158795,-0.025423253,-0.15699987,1/9/2022,0.019704749,0.116851574,-0.020165489,-0.164790186,1/9/2022,1,9,2022
2021,18,ATL,NO,20,30,0,-0.152698179,-0.048461506,-0.010463352,0.102627996,1/9/2022,-0.131086318,-0.127632632,-0.167733573,-0.090005583,1/9/2022,1,9,2022
2021,18,BUF,NYJ,27,10,1,0.081674994,0.117815115,-0.036171798,-0.114663027,1/9/2022,-0.027035685,-0.092623448,-0.022402866,0.215799659,1/9/2022,1,9,2022
2021,18,BAL,PIT,13,16,0,0.006257323,0.008049033,-0.104939574,0.154352548,1/9/2022,-0.065381193,-0.112618022,0.028036602,-0.035226313,1/9/2022,1,9,2022
2021,18,ARI,SEA,30,38,0,-0.033753781,0.094992425,-0.156448915,0.069620443,1/9/2022,0.035234469,0.043578077,-0.117562314,0.085820674,1/9/2022,1,9,2022
2021,18,LA,SF,24,27,0,-0.056827686,0.097479999,-0.131122932,-0.024509672,1/9/2022,-0.014912849,0.19896381,-0.092101388,-0.041838425,1/9/2022,1,9,2022
2021,18,HOU,TEN,25,28,0,-0.134639327,-0.101265821,-0.029229688,0.164721072,1/9/2022,-0.009375921,0.021543687,-0.101232881,-0.028219714,1/9/2022,1,9,2022
2021,18,NYG,WAS,7,22,0,-0.057433766,-0.404348481,-0.011735993,0.030493222,1/9/2022,-0.027636319,-0.103231633,-0.040287615,0.124079736,1/9/2022,1,9,2022
2021,19,LA,ARI,34,11,1,-0.08964225,0.122771443,-0.112367301,-0.005952623,1/17/2022,-0.022991138,0.076791247,-0.121141135,0.068092285,1/17/2022,1,17,2022
2021,19,CIN,LV,26,19,1,-0.090695561,0.082487331,-0.029452305,0.043045294,1/15/2022,-0.103095616,0.00537219,-0.092571893,0.13613131,1/15/2022,1,15,2022
2021,19,BUF,NE,47,17,1,0.070137719,0.107036982,-0.067665868,-0.164521675,1/15/2022,0.022479018,0.083397709,-0.009936337,-0.155433165,1/15/2022,1,15,2022
2021,19,TB,PHI,31,15,1,-0.038908928,0.195325445,-0.047870361,-0.107887271,1/16/2022,0.055411606,0.053320225,-0.062337936,0.085646617,1/16/2022,1,16,2022
2021,19,KC,PIT,42,21,1,0.059858593,0.226561916,-0.060116612,0.027244538,1/16/2022,-0.091520655,-0.090201756,0.023734772,-0.081484653,1/16/2022,1,16,2022
2021,19,DAL,SF,17,23,0,-0.060860667,0.197591602,-0.018456409,-0.153013487,1/16/2022,-0.009573521,0.193480679,-0.118342512,-0.002554452,1/16/2022,1,16,2022
2021,20,KC,BUF,42,36,1,0.027216618,0.248094482,-0.046959382,0.00866608,1/23/2022,0.11421803,0.186198795,-0.056345332,-0.137210142,1/23/2022,1,23,2022
2021,20,TEN,CIN,16,19,0,-0.017591988,0.08079388,-0.087367589,0.01270902,1/22/2022,-0.093832483,0.098259982,-0.006785345,0.040353733,1/22/2022,1,22,2022
2021,20,TB,LA,27,30,0,-0.048848759,0.195174989,-0.046075314,-0.107821478,1/23/2022,-0.104110452,0.184997653,-0.098618665,-0.062584912,1/23/2022,1,23,2022
2021,20,GB,SF,10,13,0,0.047855519,0.225999777,0.059373102,-0.013429456,1/22/2022,-0.017926727,0.17343988,-0.109560197,-0.022881727,1/22/2022,1,22,2022
2021,21,KC,CIN,24,27,0,0.045874496,0.266421539,-0.013263425,0.050959187,1/30/2022,-0.086485289,0.076003884,-0.020729475,0.022060674,1/30/2022,1,30,2022
2021,21,LA,SF,20,17,1,-0.155608647,0.192717155,-0.068187754,-0.07848259,1/30/2022,-0.035406665,0.126789268,-0.099136223,-0.036395218,1/30/2022,1,30,2022
2021,22,CIN,LA,20,23,0,-0.074925771,0.07565988,-0.003620525,0.009491143,2/13/2022,-0.176927047,0.197402676,-0.103352008,-0.052835146,2/13/2022,2,13,2022
2018,1,PHI,ATL,18,12,1,-0.062713343,0.220573862,-0.101671359,-0.061894471,9/6/2018,-0.155175711,0.125416054,-0.088249963,0.025877976,9/6/2018,9,6,2018
2018,1,BAL,BUF,47,3,1,-0.014993952,-0.031178518,-0.110928721,-0.091187791,9/9/2018,-0.034156927,-0.110890521,0.022850345,-0.047525273,9/9/2018,9,9,2018
2018,1,GB,CHI,24,23,1,0.029897607,-0.18287445,-0.144133772,0.181440813,9/9/2018,-0.146001756,-0.121740729,-0.077325198,-0.062839933,9/9/2018,9,9,2018
2018,1,IND,CIN,23,34,0,-0.073830889,-0.066287656,-0.078290579,0.145992743,9/9/2018,-0.130147659,-0.089387329,0.057706848,-0.07384836,9/9/2018,9,9,2018
2018,1,CAR,DAL,16,8,1,-0.05094391,-0.04644289,-0.161230764,0.10022929,9/9/2018,0.032495711,-0.08862383,-0.086258908,-0.034826484,9/9/2018,9,9,2018
2018,1,NE,HOU,27,20,1,-0.026812965,0.20337696,-0.012204984,0.105570514,9/9/2018,-0.07288722,-0.193823925,-0.056140574,0.14148263,9/9/2018,9,9,2018
2018,1,NYG,JAX,15,20,0,-0.162397259,-0.207971037,-0.075593465,0.014910746,9/9/2018,-0.023883843,0.09506963,-0.141361325,-0.058633238,9/9/2018,9,9,2018
2018,1,LAC,KC,28,38,0,-0.061670302,0.202140966,-0.073211659,-0.165025888,9/9/2018,-0.065955263,0.151641241,0.04393118,-0.036824199,9/9/2018,9,9,2018
2018,1,LV,LA,13,33,0,-0.146927626,-0.091969159,-0.069411326,0.092723301,9/10/2018,-0.005846493,-0.017096621,-0.035107317,-0.022967265,9/10/2018,9,10,2018
2018,1,DET,NYJ,17,48,0,-0.194095102,0.106425434,-0.065104293,-0.052893202,9/10/2018,-0.126073242,-0.15800922,-0.074513113,0.059968915,9/10/2018,9,10,2018
2018,1,CLE,PIT,21,21,0,-0.021449775,-0.228712881,-0.07794442,0.069442706,9/9/2018,-0.072136475,0.199248805,0.09019409,0.024272755,9/9/2018,9,9,2018
2018,1,DEN,SEA,27,24,1,-0.058168084,-0.1460552,-0.216572616,-0.033245539,9/9/2018,-0.109651885,-0.028501865,-0.084926077,-0.070441591,9/9/2018,9,9,2018
2018,1,MIN,SF,24,16,1,-0.088662879,0.012502463,-0.167855013,-0.057332044,9/9/2018,-0.051647469,0.145576994,-0.086179276,0.011149978,9/9/2018,9,9,2018
2018,1,NO,TB,40,48,0,-0.059667005,0.165265288,-0.088225956,0.026298535,9/9/2018,-0.134598223,0.116251158,-0.046003732,0.084553562,9/9/2018,9,9,2018
2018,1,MIA,TEN,27,20,1,-0.100759817,-0.095385496,-0.094611752,0.127133796,9/9/2018,-0.060187664,-0.059028356,-0.166443799,0.077456748,9/9/2018,9,9,2018
2018,1,ARI,WAS,6,24,0,-0.153092522,-0.191363462,-0.271975144,-0.102045318,9/9/2018,-0.173367287,-0.093026484,0.062114609,-0.230410467,9/9/2018,9,9,2018
2018,2,LA,ARI,34,0,1,0.013517921,0.015335519,-0.028457484,-0.07494208,9/16/2018,-0.092560332,-0.229508626,-0.210821434,-0.029246258,9/16/2018,9,16,2018
2018,2,CIN,BAL,34,23,1,-0.074257718,-0.08925144,0.009887921,-0.068969939,9/13/2018,-0.032177794,0.006197759,-0.189069131,-0.204662068,9/13/2018,9,13,2018
2018,2,ATL,CAR,31,24,1,-0.153612793,0.056049984,-0.046463731,-0.025957424,9/16/2018,-0.073249175,-0.042200793,-0.121937859,0.035389638,9/16/2018,9,16,2018
2018,2,NO,CLE,21,18,1,-0.125215993,0.203735329,-0.089993067,0.211100007,9/16/2018,0.008501873,-0.258649268,-0.090497782,0.029743852,9/16/2018,9,16,2018
2018,2,SF,DET,30,27,1,-0.104811326,0.050554843,-0.150070472,0.010059021,9/16/2018,-0.200172534,0.003852221,-0.084066124,0.014377214,9/16/2018,9,16,2018
2018,2,TEN,HOU,20,17,1,-0.050137697,-0.14078155,-0.158462565,0.065560692,9/16/2018,-0.072404091,-0.205324797,-0.067963685,0.12870752,9/16/2018,9,16,2018
2018,2,WAS,IND,9,21,0,-0.130166166,-0.021869396,0.083466096,-0.261446716,9/16/2018,-0.097701999,-0.06278574,-0.03184176,0.103275235,9/16/2018,9,16,2018
2018,2,PIT,KC,37,42,0,-0.085737233,0.13596393,0.099812736,-0.051666468,9/16/2018,-0.0623805,0.206925262,0.057409545,0.024194675,9/16/2018,9,16,2018
2018,2,BUF,LAC,20,31,0,-0.126252133,-0.220751097,-0.001217616,-0.007182672,9/16/2018,-0.028960149,0.219680615,-0.068314219,-0.052064963,9/16/2018,9,16,2018
2018,2,NYJ,MIA,12,20,0,-0.133939634,-0.07158504,-0.102363166,-0.034171252,9/16/2018,-0.104732559,-0.075823797,-0.078294048,0.011479849,9/16/2018,9,16,2018
2018,2,GB,MIN,29,29,0,-0.009974719,-0.140621981,-0.10099778,0.125051816,9/16/2018,-0.152073979,0.011165861,-0.199847983,-0.115386918,9/16/2018,9,16,2018
2018,2,JAX,NE,31,20,1,-0.029002918,0.054893153,-0.139288906,-0.103008232,9/16/2018,-0.043964683,0.179350124,-0.022759632,0.039618207,9/16/2018,9,16,2018
2018,2,DAL,NYG,20,13,1,0.036527233,-0.11908913,-0.102136266,-0.032698762,9/16/2018,-0.15649521,-0.2251801,-0.071302388,-0.01068998,9/16/2018,9,16,2018
2018,2,DEN,LV,20,19,1,-0.070506502,-0.136929572,-0.26710767,-0.008070005,9/16/2018,-0.11992467,-0.131384502,-0.038477074,0.105166421,9/16/2018,9,16,2018
2018,2,TB,PHI,27,21,1,-0.127923557,0.284757213,-0.114069131,0.137734959,9/16/2018,-0.025563444,0.133300896,-0.109843223,-0.097195968,9/16/2018,9,16,2018
2018,2,CHI,SEA,24,17,1,-0.102499683,-0.122966345,-0.097700521,-0.042415538,9/17/2018,-0.179622155,-0.00420067,-0.092389636,-0.075080166,9/17/2018,9,17,2018
2018,3,MIN,BUF,6,27,0,-0.150499299,0.066272251,-0.171832642,-0.088178881,9/23/2018,-0.123472013,-0.19171037,-0.071484964,0.104754507,9/23/2018,9,23,2018
2018,3,ARI,CHI,14,16,0,-0.120345403,-0.272688583,-0.184632057,0.059291325,9/23/2018,-0.110380545,-0.110969203,-0.09489046,-0.083769166,9/23/2018,9,23,2018
2018,3,CAR,CIN,31,21,1,-0.002395807,-0.024313389,-0.100899973,0.114663361,9/23/2018,-0.08814719,-0.032249333,-0.009317998,-0.083774575,9/23/2018,9,23,2018
2018,3,SEA,DAL,24,13,1,-0.1619074,-0.05249263,-0.10210719,-0.071800273,9/23/2018,0.084716791,-0.112966583,-0.083154025,-0.051972125,9/23/2018,9,23,2018
2018,3,BAL,DEN,27,14,1,-0.043727065,-0.022288626,-0.18206105,-0.126653341,9/23/2018,-0.014050846,-0.115920372,-0.248458678,0.048706269,9/23/2018,9,23,2018
2018,3,WAS,GB,31,17,1,-0.143014421,-0.037937995,0.073846924,-0.209657667,9/23/2018,-0.016506101,-0.108826621,-0.108715431,0.159432008,9/23/2018,9,23,2018
2018,3,PHI,IND,20,16,1,0.014428971,0.0917792,-0.149309934,-0.009636328,9/23/2018,-0.074345618,-0.047156234,-0.062586663,0.064428268,9/23/2018,9,23,2018
2018,3,LA,LAC,35,23,1,-0.001123229,0.095742557,-0.067902504,-0.146241545,9/23/2018,-0.094191828,0.290347149,-0.076079195,-0.053722114,9/23/2018,9,23,2018
2018,3,DET,NE,26,10,1,-0.182007493,0.028755101,-0.047832909,0.036717626,9/23/2018,-0.067338552,0.171041034,-0.029874623,0.088637295,9/23/2018,9,23,2018
2018,3,ATL,NO,37,43,0,-0.126823874,0.131526797,0.019482769,-0.011033336,9/23/2018,-0.139319555,0.142264883,-0.108418503,0.169175147,9/23/2018,9,23,2018
2018,3,HOU,NYG,22,27,0,-0.058893528,-0.135743233,-0.085622354,0.165137482,9/23/2018,-0.127620713,-0.209425657,-0.003489966,-0.02429394,9/23/2018,9,23,2018
2018,3,CLE,NYJ,21,17,1,-0.02785789,-0.21508719,-0.110925707,-7.94E-05,9/20/2018,-0.180161962,-0.102070265,-0.115824193,-0.065955275,9/20/2018,9,20,2018
2018,3,MIA,LV,28,20,1,-0.117759737,-0.100021582,-0.134633618,-0.034115508,9/23/2018,-0.128063776,-0.05217867,0.012138674,0.082114764,9/23/2018,9,23,2018
2018,3,TB,PIT,27,30,0,-0.164118806,0.302838294,-0.057947522,0.095385724,9/24/2018,-0.055591038,0.155638756,0.094840097,0.109299813,9/24/2018,9,24,2018
2018,3,KC,SF,38,27,1,-0.037843151,0.320879382,0.06151734,0.064210748,9/23/2018,-0.064794966,0.066314762,-0.141021225,0.033837097,9/23/2018,9,23,2018
2018,3,JAX,TEN,6,9,0,-0.034984008,0.101146548,-0.145327065,-0.059951052,9/23/2018,-0.071039819,-0.05531784,-0.129293596,0.08585443,9/23/2018,9,23,2018
2018,4,PIT,BAL,14,26,0,-0.090548353,0.182875697,0.072134081,0.089679656,9/30/2018,-0.050107747,0.011556683,-0.135019698,-0.138414027,9/30/2018,9,30,2018
2018,4,GB,BUF,22,0,1,0.02300752,-0.125314825,-0.102689841,0.185101063,9/30/2018,-0.113625974,-0.134483978,-0.156356264,0.020758285,9/30/2018,9,30,2018
2018,4,ATL,CIN,36,37,0,-0.163888458,0.207142182,0.046208408,0.060692559,9/30/2018,-0.053701778,-0.013481882,0.010331095,-0.038802572,9/30/2018,9,30,2018
2018,4,LV,CLE,45,42,1,-0.128204149,-0.002066254,-0.047716781,0.183954809,9/30/2018,-0.036521708,-0.182780058,-0.093380686,-0.046759059,9/30/2018,9,30,2018
2018,4,DAL,DET,26,24,1,0.065372356,-0.154039717,-0.10069288,0.009554085,9/30/2018,-0.15872329,0.052510365,-0.055347242,-0.040598564,9/30/2018,9,30,2018
2018,4,IND,HOU,34,37,0,-0.030534114,-0.091834992,-0.052393958,0.024225513,9/30/2018,-0.08929035,-0.076062318,-0.091846402,0.220736504,9/30/2018,9,30,2018
2018,4,DEN,KC,23,27,0,0.002415963,-0.129634247,-0.217582244,0.069631908,10/1/2018,-0.026256708,0.34715666,0.094380061,0.097626042,10/1/2018,10,1,2018
2018,4,NE,MIA,38,7,1,-0.071301987,0.069331574,-0.034269084,0.101491009,9/30/2018,-0.153980074,0.034958314,-0.133578603,0.012710302,9/30/2018,9,30,2018
2018,4,LA,MIN,38,31,1,0.016433128,0.158417502,-0.011685733,-0.108714262,9/27/2018,-0.220984532,-0.010711886,-0.153189821,-0.049795214,9/27/2018,9,27,2018
2018,4,NYG,NO,18,33,0,-0.126203952,-0.085667206,-0.04397154,0.015116603,9/30/2018,-0.083696327,0.1861211,-0.148841516,0.237961697,9/30/2018,9,30,2018
2018,4,JAX,NYJ,31,12,1,-0.05723638,0.053138612,-0.143773676,-0.072002259,9/30/2018,-0.150017309,-0.130189558,-0.108479879,-0.06078721,9/30/2018,9,30,2018
2018,4,TEN,PHI,26,23,1,-0.083001092,-0.068213259,-0.134390953,0.040623329,9/30/2018,0.010607891,0.046617324,-0.09187956,-0.061122209,9/30/2018,9,30,2018
2018,4,ARI,SEA,17,20,0,-0.161067139,-0.252099866,-0.155274254,0.032946304,9/30/2018,-0.165116591,0.009120116,-0.087460798,-0.120357211,9/30/2018,9,30,2018
2018,4,LAC,SF,29,27,1,-0.033181806,0.248429984,-0.044879485,0.036162612,9/30/2018,-0.00893621,0.099357015,-0.110654993,0.112358154,9/30/2018,9,30,2018
2018,4,CHI,TB,48,10,1,-0.094535052,-0.106330166,-0.140244494,-0.097560057,9/30/2018,-0.139710581,0.247988298,-0.092493202,0.133600929,9/30/2018,9,30,2018
2018,5,SF,ARI,18,28,0,-0.027009609,0.07249485,-0.119816695,0.087254605,10/7/2018,-0.203272769,-0.17721857,-0.10980896,0.018785254,10/7/2018,10,7,2018
2018,5,PIT,ATL,41,17,1,-0.141621285,0.116891546,0.012652805,0.121054651,10/7/2018,-0.143952869,0.241193407,0.056722114,0.111308562,10/7/2018,10,7,2018
2018,5,CLE,BAL,12,9,1,0.010997541,-0.177672069,-0.103078632,-0.027302555,10/7/2018,-0.087370967,0.057158843,-0.17802159,-0.145965819,10/7/2018,10,7,2018
2018,5,HOU,DAL,19,16,1,-0.088983443,-0.022166727,-0.21973998,0.211590453,10/7/2018,0.078995644,-0.074229682,-0.086770283,0.099124631,10/7/2018,10,7,2018
2018,5,NYJ,DEN,34,16,1,-0.170216513,-0.146969201,-0.135453736,0.000469456,10/7/2018,0.065903787,-0.132447711,-0.112085898,0.090163932,10/7/2018,10,7,2018
2018,5,DET,GB,31,23,1,-0.134243414,0.134266019,-0.019761841,0.0185735,10/7/2018,0.017473011,-0.10944199,-0.155877546,0.071110768,10/7/2018,10,7,2018
2018,5,NE,IND,38,24,1,-0.06410473,0.118631221,-0.158584267,0.045640407,10/4/2018,-0.169614344,-0.044110619,-0.058800304,0.059886648,10/4/2018,10,4,2018
